WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2024-12-28,North America,Canada,Alberta,Protests,Peaceful protest,2,0,4889.0,Demonstrations,485.0,54.498,-115.0035
2025-01-04,North America,Canada,Alberta,Protests,Peaceful protest,1,0,1412.0,Demonstrations,485.0,54.498,-115.0035
2025-01-11,North America,Canada,Alberta,Protests,Peaceful protest,7,0,7056.0,Demonstrations,485.0,54.498,-115.0035
2025-01-18,North America,Canada,Alberta,Protests,Peaceful protest,5,0,7366.0,Demonstrations,485.0,54.498,-115.0035
2025-01-25,North America,Canada,Alberta,Protests,Peaceful protest,7,0,14072.0,Demonstrations,485.0,54.498,-115.0035
2025-02-01,North America,Canada,Alberta,Protests,Peaceful protest,14,0,12219.0,Demonstrations,485.0,54.498,-115.0035
2025-02-08,North America,Canada,Alberta,Protests,Peaceful protest,8,0,12805.0,Demonstrations,485.0,54.498,-115.0035
2025-02-15,North America,Canada,Alberta,Protests,Peaceful protest,5,0,8400.0,Demonstrations,485.0,54.498,-115.0035
2025-02-22,North America,Canada,Alberta,Protests,Peaceful protest,11,0,19589.0,Demonstrations,485.0,54.498,-115.0035
2025-03-01,North America,Canada,Alberta,Protests,Peaceful protest,9,0,11050.0,Demonstrations,485.0,54.498,-115.0035
2025-03-15,North America,Canada,Alberta,Protests,Peaceful protest,2,0,4941.0,Demonstrations,485.0,54.498,-115.0035
2025-03-22,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-03-29,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-05-03,North America,Canada,Alberta,Protests,Peaceful protest,3,0,4941.0,Demonstrations,485.0,54.498,-115.0035
2025-05-10,North America,Canada,Alberta,Protests,Peaceful protest,5,0,8913.0,Demonstrations,485.0,54.498,-115.0035
2025-05-17,North America,Canada,Alberta,Protests,Peaceful protest,1,0,1.0,Demonstrations,485.0,54.498,-115.0035
2025-06-07,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-06-14,North America,Canada,Alberta,Protests,Peaceful protest,5,0,5128.0,Demonstrations,485.0,54.498,-115.0035
2025-06-21,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-06-28,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2734.0,Demonstrations,485.0,54.498,-115.0035
2025-07-05,North America,Canada,Alberta,Protests,Peaceful protest,2,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-07-19,North America,Canada,Alberta,Protests,Peaceful protest,2,0,5002.0,Demonstrations,485.0,54.498,-115.0035
2025-07-26,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-08-02,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-08-09,North America,Canada,Alberta,Protests,Peaceful protest,2,0,4941.0,Demonstrations,485.0,54.498,-115.0035
2025-08-16,North America,Canada,Alberta,Protests,Peaceful protest,5,0,4941.0,Demonstrations,485.0,54.498,-115.0035
2025-08-23,North America,Canada,Alberta,Protests,Peaceful protest,2,0,4254.0,Demonstrations,485.0,54.498,-115.0035
2025-08-30,North America,Canada,Alberta,Protests,Peaceful protest,6,0,9502.0,Demonstrations,485.0,54.498,-115.0035
2025-09-06,North America,Canada,Alberta,Protests,Peaceful protest,4,0,6947.0,Demonstrations,485.0,54.498,-115.0035
2025-09-13,North America,Canada,Alberta,Protests,Peaceful protest,3,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-09-20,North America,Canada,Alberta,Protests,Peaceful protest,6,0,7209.0,Demonstrations,485.0,54.498,-115.0035
2025-09-27,North America,Canada,Alberta,Protests,Peaceful protest,2,0,4941.0,Demonstrations,485.0,54.498,-115.0035
2025-10-04,North America,Canada,Alberta,Protests,Peaceful protest,9,0,6645.0,Demonstrations,485.0,54.498,-115.0035
2025-10-11,North America,Canada,Alberta,Protests,Peaceful protest,2,0,4941.0,Demonstrations,485.0,54.498,-115.0035
2025-10-18,North America,Canada,Alberta,Protests,Peaceful protest,5,0,4941.0,Demonstrations,485.0,54.498,-115.0035
2025-10-25,North America,Canada,Alberta,Protests,Peaceful protest,4,0,9689.0,Demonstrations,485.0,54.498,-115.0035
2025-11-01,North America,Canada,Alberta,Protests,Peaceful protest,4,0,4944.0,Demonstrations,485.0,54.498,-115.0035
2025-11-08,North America,Canada,Alberta,Protests,Peaceful protest,3,0,4944.0,Demonstrations,485.0,54.498,-115.0035
2025-11-15,North America,Canada,Alberta,Protests,Peaceful protest,3,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-11-22,North America,Canada,Alberta,Protests,Peaceful protest,2,0,2734.0,Demonstrations,485.0,54.498,-115.0035
2025-11-29,North America,Canada,Alberta,Protests,Peaceful protest,2,0,2207.0,Demonstrations,485.0,54.498,-115.0035
2025-12-06,North America,Canada,Alberta,Protests,Peaceful protest,1,0,1704.0,Demonstrations,485.0,54.498,-115.0035
2026-01-03,North America,Canada,Alberta,Protests,Peaceful protest,2,0,2758.0,Demonstrations,485.0,54.498,-115.0035
2026-01-10,North America,Canada,Alberta,Protests,Peaceful protest,2,0,4986.0,Demonstrations,485.0,54.498,-115.0035
2026-01-17,North America,Canada,Alberta,Protests,Peaceful protest,3,0,4986.0,Demonstrations,485.0,54.498,-115.0035
2026-01-24,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2228.0,Demonstrations,485.0,54.498,-115.0035
2026-01-31,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2228.0,Demonstrations,485.0,54.498,-115.0035
2026-02-07,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2228.0,Demonstrations,485.0,54.498,-115.0035
2026-02-14,North America,Canada,Alberta,Protests,Peaceful protest,2,0,2228.0,Demonstrations,485.0,54.498,-115.0035
2026-02-21,North America,Canada,Alberta,Protests,Peaceful protest,3,0,7274.0,Demonstrations,485.0,54.498,-115.0035
2026-02-28,North America,Canada,Alberta,Protests,Peaceful protest,3,0,4986.0,Demonstrations,485.0,54.498,-115.0035
2026-03-07,North America,Canada,Alberta,Protests,Peaceful protest,3,0,2758.0,Demonstrations,485.0,54.498,-115.0035
2026-03-14,North America,Canada,Alberta,Protests,Peaceful protest,3,0,4986.0,Demonstrations,485.0,54.498,-115.0035
2026-03-28,North America,Canada,Alberta,Protests,Peaceful protest,1,0,2758.0,Demonstrations,485.0,54.498,-115.0035
2021-04-10,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2621.0,Demonstrations,485.0,54.498,-115.0035
2021-05-08,North America,Canada,Alberta,Protests,Protest with intervention,2,0,2468.0,Demonstrations,485.0,54.498,-115.0035
2021-08-07,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2115.0,Demonstrations,485.0,54.498,-115.0035
2021-10-23,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2621.0,Demonstrations,485.0,54.498,-115.0035
2021-11-06,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2115.0,Demonstrations,485.0,54.498,-115.0035
2021-12-04,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2621.0,Demonstrations,485.0,54.498,-115.0035
2022-02-12,North America,Canada,Alberta,Protests,Protest with intervention,1,0,226.0,Demonstrations,485.0,54.498,-115.0035
2022-03-05,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2130.0,Demonstrations,485.0,54.498,-115.0035
2022-03-12,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2130.0,Demonstrations,485.0,54.498,-115.0035
2022-03-19,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2130.0,Demonstrations,485.0,54.498,-115.0035
2022-03-26,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2130.0,Demonstrations,485.0,54.498,-115.0035
2023-02-25,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2156.0,Demonstrations,485.0,54.498,-115.0035
2023-03-11,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2156.0,Demonstrations,485.0,54.498,-115.0035
2023-10-21,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2156.0,Demonstrations,485.0,54.498,-115.0035
2023-11-04,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2156.0,Demonstrations,485.0,54.498,-115.0035
2023-11-18,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2156.0,Demonstrations,485.0,54.498,-115.0035
2024-01-06,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2705.0,Demonstrations,485.0,54.498,-115.0035
2024-04-06,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2705.0,Demonstrations,485.0,54.498,-115.0035
2024-05-04,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2184.0,Demonstrations,485.0,54.498,-115.0035
2024-05-11,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2705.0,Demonstrations,485.0,54.498,-115.0035
2024-09-14,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2184.0,Demonstrations,485.0,54.498,-115.0035
2025-08-16,North America,Canada,Alberta,Protests,Protest with intervention,1,0,2734.0,Demonstrations,485.0,54.498,-115.0035
2022-03-05,North America,Canada,Alberta,Riots,Mob violence,1,0,12467.0,Political violence,485.0,54.498,-115.0035
2023-09-02,North America,Canada,Alberta,Riots,Mob violence,1,0,13879.0,Political violence,485.0,54.498,-115.0035
2021-02-20,North America,Canada,Alberta,Riots,Violent demonstration,1,0,12385.0,Demonstrations,485.0,54.498,-115.0035
2022-01-29,North America,Canada,Alberta,Riots,Violent demonstration,1,0,343.0,Demonstrations,485.0,54.498,-115.0035
2023-05-13,North America,Canada,Alberta,Riots,Violent demonstration,1,0,13879.0,Demonstrations,485.0,54.498,-115.0035
2023-08-19,North America,Canada,Alberta,Riots,Violent demonstration,1,0,12617.0,Demonstrations,485.0,54.498,-115.0035
2024-01-06,North America,Canada,Alberta,Riots,Violent demonstration,1,0,14058.0,Demonstrations,485.0,54.498,-115.0035
2021-06-19,North America,Canada,Alberta,Strategic developments,Looting/property destruction,1,0,,Strategic developments,485.0,54.498,-115.0035
2021-06-26,North America,Canada,Alberta,Strategic developments,Looting/property destruction,2,0,,Strategic developments,485.0,54.498,-115.0035
2021-07-03,North America,Canada,Alberta,Strategic developments,Looting/property destruction,2,0,,Strategic developments,485.0,54.498,-115.0035
2021-07-31,North America,Canada,Alberta,Strategic developments,Looting/property destruction,1,0,,Strategic developments,485.0,54.498,-115.0035
2022-08-20,North America,Canada,Alberta,Strategic developments,Looting/property destruction,1,0,,Strategic developments,485.0,54.498,-115.0035
2023-05-20,North America,Canada,Alberta,Strategic developments,Looting/property destruction,1,0,,Strategic developments,485.0,54.498,-115.0035
2025-03-01,North America,Canada,Alberta,Strategic developments,Looting/property destruction,1,0,,Strategic developments,485.0,54.498,-115.0035
2022-02-26,North America,Canada,Alberta,Strategic developments,Other,1,0,,Strategic developments,485.0,54.498,-115.0035
2022-08-06,North America,Canada,Alberta,Strategic developments,Other,1,0,,Strategic developments,485.0,54.498,-115.0035
2023-06-24,North America,Canada,Alberta,Strategic developments,Other,1,0,,Strategic developments,485.0,54.498,-115.0035
2025-06-21,North America,Canada,Alberta,Strategic developments,Other,2,0,,Strategic developments,485.0,54.498,-115.0035
2025-10-11,North America,Canada,Alberta,Strategic developments,Other,1,0,,Strategic developments,485.0,54.498,-115.0035
2025-11-08,North America,Canada,Alberta,Strategic developments,Other,1,0,,Strategic developments,485.0,54.498,-115.0035
2021-02-20,North America,Canada,Alberta,Violence against civilians,Attack,1,0,13619.0,Political violence,485.0,54.498,-115.0035
2021-07-03,North America,Canada,Alberta,Violence against civilians,Attack,1,0,13619.0,Political violence,485.0,54.498,-115.0035
2021-12-18,North America,Canada,Alberta,Violence against civilians,Attack,1,0,13619.0,Political violence,485.0,54.498,-115.0035
2022-03-19,North America,Canada,Alberta,Violence against civilians,Attack,1,0,13712.0,Political violence,485.0,54.498,-115.0035
2024-01-20,North America,Canada,Alberta,Violence against civilians,Attack,1,0,12775.0,Political violence,485.0,54.498,-115.0035
2025-06-21,North America,Canada,British Columbia,Explosions/Remote violence,Remote explosive/landmine/IED,1,0,111278.0,Political violence,486.0,54.5005,-124.9951
2022-06-04,North America,Canada,British Columbia,Protests,Excessive force against protesters,1,0,2743.0,Political violence; Demonstrations,486.0,54.5005,-124.9951
2020-12-26,North America,Canada,British Columbia,Protests,Peaceful protest,1,0,14148.0,Demonstrations,486.0,54.5005,-124.9951
2021-01-09,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,21507.0,Demonstrations,486.0,54.5005,-124.9951
2021-01-16,North America,Canada,British Columbia,Protests,Peaceful protest,5,0,26677.0,Demonstrations,486.0,54.5005,-124.9951
2021-01-23,North America,Canada,British Columbia,Protests,Peaceful protest,3,0,18042.0,Demonstrations,486.0,54.5005,-124.9951
2021-01-30,North America,Canada,British Columbia,Protests,Peaceful protest,3,0,3894.0,Demonstrations,486.0,54.5005,-124.9951
2021-02-13,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,21542.0,Demonstrations,486.0,54.5005,-124.9951
2021-02-20,North America,Canada,British Columbia,Protests,Peaceful protest,5,0,23197.0,Demonstrations,486.0,54.5005,-124.9951
2021-02-27,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,22039.0,Demonstrations,486.0,54.5005,-124.9951
2021-03-06,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,25818.0,Demonstrations,486.0,54.5005,-124.9951
2021-03-13,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,21518.0,Demonstrations,486.0,54.5005,-124.9951
2021-03-20,North America,Canada,British Columbia,Protests,Peaceful protest,3,0,9720.0,Demonstrations,486.0,54.5005,-124.9951
2021-03-27,North America,Canada,British Columbia,Protests,Peaceful protest,5,0,22891.0,Demonstrations,486.0,54.5005,-124.9951
2021-04-03,North America,Canada,British Columbia,Protests,Peaceful protest,7,0,16223.0,Demonstrations,486.0,54.5005,-124.9951
2021-04-10,North America,Canada,British Columbia,Protests,Peaceful protest,7,0,18042.0,Demonstrations,486.0,54.5005,-124.9951
2021-04-17,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,21394.0,Demonstrations,486.0,54.5005,-124.9951
2021-04-24,North America,Canada,British Columbia,Protests,Peaceful protest,1,0,14148.0,Demonstrations,486.0,54.5005,-124.9951
2021-05-01,North America,Canada,British Columbia,Protests,Peaceful protest,3,0,13602.0,Demonstrations,486.0,54.5005,-124.9951
2021-05-15,North America,Canada,British Columbia,Protests,Peaceful protest,6,0,21384.0,Demonstrations,486.0,54.5005,-124.9951
2021-05-22,North America,Canada,British Columbia,Protests,Peaceful protest,10,0,29085.0,Demonstrations,486.0,54.5005,-124.9951
2021-05-29,North America,Canada,British Columbia,Protests,Peaceful protest,8,0,29256.0,Demonstrations,486.0,54.5005,-124.9951
2021-06-05,North America,Canada,British Columbia,Protests,Peaceful protest,7,0,35497.0,Demonstrations,486.0,54.5005,-124.9951
2021-06-12,North America,Canada,British Columbia,Protests,Peaceful protest,10,0,26536.0,Demonstrations,486.0,54.5005,-124.9951
2021-06-19,North America,Canada,British Columbia,Protests,Peaceful protest,9,0,37994.0,Demonstrations,486.0,54.5005,-124.9951
2021-06-26,North America,Canada,British Columbia,Protests,Peaceful protest,9,0,18719.0,Demonstrations,486.0,54.5005,-124.9951
2021-07-03,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,27549.0,Demonstrations,486.0,54.5005,-124.9951
2021-07-10,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,18681.0,Demonstrations,486.0,54.5005,-124.9951
2021-07-17,North America,Canada,British Columbia,Protests,Peaceful protest,5,0,19389.0,Demonstrations,486.0,54.5005,-124.9951
2021-07-24,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,28334.0,Demonstrations,486.0,54.5005,-124.9951
2021-07-31,North America,Canada,British Columbia,Protests,Peaceful protest,6,0,23780.0,Demonstrations,486.0,54.5005,-124.9951
2021-08-07,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,12775.0,Demonstrations,486.0,54.5005,-124.9951
2021-08-14,North America,Canada,British Columbia,Protests,Peaceful protest,7,0,20842.0,Demonstrations,486.0,54.5005,-124.9951
2021-08-21,North America,Canada,British Columbia,Protests,Peaceful protest,13,0,42933.0,Demonstrations,486.0,54.5005,-124.9951
2021-08-28,North America,Canada,British Columbia,Protests,Peaceful protest,14,0,44218.0,Demonstrations,486.0,54.5005,-124.9951
2021-09-04,North America,Canada,British Columbia,Protests,Peaceful protest,6,0,26966.0,Demonstrations,486.0,54.5005,-124.9951
2021-09-11,North America,Canada,British Columbia,Protests,Peaceful protest,5,0,25403.0,Demonstrations,486.0,54.5005,-124.9951
2021-09-18,North America,Canada,British Columbia,Protests,Peaceful protest,11,0,36931.0,Demonstrations,486.0,54.5005,-124.9951
2021-09-25,North America,Canada,British Columbia,Protests,Peaceful protest,30,0,73608.0,Demonstrations,486.0,54.5005,-124.9951
2021-10-02,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,18042.0,Demonstrations,486.0,54.5005,-124.9951
2021-10-09,North America,Canada,British Columbia,Protests,Peaceful protest,1,0,3894.0,Demonstrations,486.0,54.5005,-124.9951
2021-10-16,North America,Canada,British Columbia,Protests,Peaceful protest,8,0,25633.0,Demonstrations,486.0,54.5005,-124.9951
2021-10-23,North America,Canada,British Columbia,Protests,Peaceful protest,6,0,21904.0,Demonstrations,486.0,54.5005,-124.9951
2021-10-30,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,12443.0,Demonstrations,486.0,54.5005,-124.9951
2021-11-06,North America,Canada,British Columbia,Protests,Peaceful protest,5,0,20188.0,Demonstrations,486.0,54.5005,-124.9951
2021-11-13,North America,Canada,British Columbia,Protests,Peaceful protest,3,0,9556.0,Demonstrations,486.0,54.5005,-124.9951
2021-11-20,North America,Canada,British Columbia,Protests,Peaceful protest,6,0,23720.0,Demonstrations,486.0,54.5005,-124.9951
2021-11-27,North America,Canada,British Columbia,Protests,Peaceful protest,3,0,3980.0,Demonstrations,486.0,54.5005,-124.9951
2021-12-04,North America,Canada,British Columbia,Protests,Peaceful protest,4,0,12527.0,Demonstrations,486.0,54.5005,-124.9951
2021-12-11,North America,Canada,British Columbia,Protests,Peaceful protest,1,0,1347.0,Demonstrations,486.0,54.5005,-124.9951
2021-12-18,North America,Canada,British Columbia,Protests,Peaceful protest,2,0,7370.0,Demonstrations,486.0,54.5005,-124.9951
2022-01-08,North America,Canada,British Columbia,Protests,Peaceful protest,3,0,6539.0,Demonstrations,486.0,54.5005,-124.9951
2022-01-15,North America,Canada,British Columbia,Protests,Peaceful protest,2,0,9572.0,Demonstrations,486.0,54.5005,-124.9951
2022-01-22,North America,Canada,British Columbia,Protests,Peaceful protest,16,0,48978.0,Demonstrations,486.0,54.5005,-124.9951
2022-01-29,North America,Canada,British Columbia,Protests,Peaceful protest,8,0,32480.0,Demonstrations,486.0,54.5005,-124.9951
2022-02-05,North America,Canada,British Columbia,Protests,Peaceful protest,8,0,27831.0,Demonstrations,486.0,54.5005,-124.9951
2022-02-12,North America,Canada,British Columbia,Protests,Peaceful protest,11,0,18069.0,Demonstrations,486.0,54.5005,-124.9951
2022-02-19,North America,Canada,British Columbia,Protests,Peaceful protest,7,0,27608.0,Demonstrations,486.0,54.5005,-124.9951
2022-02-26,North America,Canada,British Columbia,Protests,Peaceful protest,7,0,30198.0,Demonstrations,486.0,54.5005,-124.9951
2022-03-05,North America,Canada,British Columbia,Protests,Peaceful protest,9,0,38861.0,Demonstrations,486.0,54.5005,-124.9951
