STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CAN,Canada,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2022,,1.5,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2016,,3.6,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2015,,3.8,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2015,,3.4,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2022,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2021,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2020,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2024,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2023,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2022,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2021,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2020,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2014,,3.4,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2014,,3.1,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2013,,3.5,,B,Time series break,P,Provisional value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2013,,3.1,,B,Time series break,P,Provisional value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2012,,3.5,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2012,,3.5,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2011,,3.2,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2011,,3.2,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2010,,3.3,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2010,,3.2,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2009,,3.3,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2009,,3.3,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2008,,3.3,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2008,,3.2,,E,Estimated value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2024,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2023,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2025,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2023,,6.8,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2022,,6.7,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2021,,6.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2020,,5.9,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2019,,7.5,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2018,,7.5,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2017,,6.5,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2016,,6.4,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2015,,6.2,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2014,,6,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2013,,6.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2012,,6.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2011,,6.2,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2010,,6.3,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2009,,6.3,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2008,,6,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2024,,6.9,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2019,,3.7,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2019,,3.3,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2018,,3.7,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2018,,3.3,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2017,,3.9,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,CHL,Chile,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2017,,3.5,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2014,,2.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2013,,2.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2012,,2.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2015,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2014,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2013,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2012,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2011,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2010,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2009,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2008,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2011,,2.2,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2010,,2.4,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2009,,2.5,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2008,,2.6,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2024,,2.2,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2024,,3.9,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2023,,2.2,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2023,,3.6,,P,Provisional value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2020,,2.1,,B,Time series break,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2015,,2.8,,B,Time series break,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2024,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2023,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2022,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2021,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2020,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2019,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2018,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2017,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GDP_SH,Tourism share of GDP (direct),PT_B1GQ,Percentage of GDP,2016,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2025,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2022,,3.2,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2021,,2.2,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2019,,3.5,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2018,,3.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2017,,3.2,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2016,,3.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2014,,8.3,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2013,,8.2,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2012,,8.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2011,,8,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2010,,8.1,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2009,,7.9,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,EMP_SH,Tourism share of employment (direct),PT_EMP,Percentage of employment,2008,,7.9,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2022,,2.2,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_KEY@DF_KEY_IND_PC(1.0),Key tourism economic indicators,I,COL,Colombia,GVA_SH,Tourism share of GVA (direct),PT_B1G,Percentage of gross value added,2021,,1.7,,A,Normal value,A,Normal value,0,Units
