STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,VISITOR_TYPE,Visitor type,ACCOMMODATION_TYPE,Accommodation type,SOURCE,Source,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2015,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2016,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2017,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2018,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2019,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2020,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2021,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2022,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CRI,Costa Rica,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2023,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2008,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2009,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2010,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2011,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2012,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2013,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2014,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2015,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2016,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2017,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2018,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2019,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2020,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2021,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2022,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,CZE,Czechia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2023,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2008,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2009,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2010,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2011,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2012,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2013,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2014,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2015,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2016,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2017,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2018,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2019,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2020,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2021,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2022,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,EST,Estonia,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2023,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FIN,Finland,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2008,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FIN,Finland,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2009,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FIN,Finland,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2010,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FIN,Finland,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2011,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FIN,Finland,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2012,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FIN,Finland,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2013,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FIN,Finland,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2014,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FIN,Finland,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2015,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2008,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2009,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2010,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2011,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2012,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2013,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2014,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2015,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2016,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2017,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,FRA,France,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2018,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,DEU,Germany,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2008,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,DEU,Germany,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2009,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,DEU,Germany,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2010,,,,A,Normal value,A,Normal value,0,Units
DATAFLOW,OECD.CFE.TOU:DSD_TOURISM_DOM@DF_DOMESTIC(1.0),Domestic tourism,I,DEU,Germany,NIGHTS_ACCOM,Nights spent in tourism accommodation establishments,NGHT,Nights,_T,All visitors (overnight and same-day),_O,Other collective accommodation,TDS,Tourism demand surveys,2011,,,,A,Normal value,A,Normal value,0,Units
