indicator_code,indicator_label,reporter_area_code,reporter_area_label,year,value,unit,indicator_name
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),458,Malaysia,2018,200868.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),458,Malaysia,2019,218705.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),458,Malaysia,2020,98704.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),458,Malaysia,2021,56857.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),458,Malaysia,2022,135869.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2009,13.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2010,9.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2011,9.8,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2012,6.4,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2013,8.7,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2014,16.4,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2015,12.5,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2016,16.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2017,12.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2018,12.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2019,19.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2020,33.639,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2021,60.804,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2022,100.201,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2023,72.044,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),498,Republic of Moldova,2024,66.608,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),512,Oman,2020,3876.33608411954,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),512,Oman,2021,4649.06984705059,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),512,Oman,2022,5577.15704244459,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),512,Oman,2023,6497.73258645967,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),512,Oman,2024,6829.81506754797,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),516,Namibia,2015,2050.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),516,Namibia,2021,2600.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),554,New Zealand,2007,14683.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),554,New Zealand,2008,28322.353,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),554,New Zealand,2009,31395.369,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),554,New Zealand,2010,28204.988,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),554,New Zealand,2011,32386.682,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),554,New Zealand,2012,31083.087,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2013,5640.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2014,10568.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2015,9914.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2016,8499.2,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2017,8669.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2018,8843.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2019,9019.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2020,2255.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2021,2327.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2022,2373.54,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2023,2373.54,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),566,Nigeria,2024,2421.0108,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2007,246.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2008,157.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2018,537.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2019,571.2,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2020,600.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2021,642.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2022,584.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2023,643.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),600,Paraguay,2024,707.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),604,Peru,2007,50406.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),604,Peru,2013,65090.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),616,Poland,2021,34393.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),616,Poland,2024,39031.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),620,Portugal,2020,49330.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),620,Portugal,2021,54347.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),620,Portugal,2022,77194.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),620,Portugal,2023,83451.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),620,Portugal,2024,82787.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2010,30087.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2011,29018.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2012,37680.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2013,36053.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2014,34244.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2015,36568.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2016,31971.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2017,34809.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2018,35624.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2019,36062.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2020,26544.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2021,34605.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2022,35103.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2023,38111.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),642,Romania,2024,38212.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2004,4333.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2005,1992.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2006,1320.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2007,1123.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2008,1274.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2009,1512.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2010,1132.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2011,3173.59,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2012,2274.341,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2013,2650.111,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2014,6670.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2015,7666.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2016,4839.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2017,3089.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2018,3256.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2019,5269.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2020,6292.30341,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2021,44294.671,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2022,47980.204,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2023,49300.802,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),682,Saudi Arabia,2024,54272.962,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),703,Slovakia,2020,16140.1936630001,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),703,Slovakia,2021,18110.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),703,Slovakia,2022,23436.4710647594,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),703,Slovakia,2023,25142.2993761688,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),703,Slovakia,2024,23184.3937636638,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),704,Viet Nam,2016,32800.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),704,Viet Nam,2017,37500.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),704,Viet Nam,2018,41400.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),704,Viet Nam,2019,41500.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),704,Viet Nam,2020,27300.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),704,Viet Nam,2021,21000.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),704,Viet Nam,2022,34600.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),705,Slovenia,2012,8825.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),705,Slovenia,2015,8481.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),705,Slovenia,2018,8914.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),705,Slovenia,2021,10790.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),705,Slovenia,2024,11364.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2007,115237.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2008,137918.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2009,137935.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2010,142750.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2011,146333.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2012,156754.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2013,253500.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2014,245900.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2015,224500.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2016,125200.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2017,135000.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2018,115000.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2019,236500.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2020,108040.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2021,68760.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),710,South Africa,2022,176365.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,1999,14806.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2000,13644.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2001,12261.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2002,9291.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2003,8360.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2004,8611.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2005,8360.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2006,8750.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2007,8698.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2008,8647.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2009,8770.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2010,4553.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2011,6672.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
DOMC_TRIP_TOTL_TOTL_EXCR,domestic - trips - total - total - same-day visitors (excursionists),716,Zimbabwe,2012,6861.0,thousand trips,domestic - trips - total - total - same-day visitors (excursionists)
